Form Name,Form Name Image Link,Last Name,Last Name Image Link,First Name,First Name Image Link,Middle,Middle Image Link,Agency Name,Agency Name Image Link,Division,Division Image Link,Position,Position Image Link,Agency (Multiple Pos),Agency (Multiple Pos) Image Link,Position,Position Image Link,Jurisdiction of Office,Jurisdiction of Office Image Link,Multi-County,Multi-County Image Link,City of,City of Image Link,County of,County of Image Link,Other,Other Image Link,Type of Statement,Type of Statement Image Link,Period start date,Period start date Image Link,Date Assumed Office,Date Assumed Office Image Link,Election Year,Election Year Image Link,Period End Date,Period End Date Image Link,"Start Date, If Leaving Office","Start Date, If Leaving Office Image Link",Office Sought (If Applicable),Office Sought (If Applicable) Image Link,Number of Pages,Number of Pages Image Link,Schedule Summary,Schedule Summary Image Link,Date Signed,Date Signed Image Link,Contact,Contact Image Link,Signature,Signature Image Link
R_Kirschner_Richard_H-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215164/aligned-image,"KIRSCHNER, Richard",https://shreddr.captricity.com/api/v1/shred/3636100/image,H.,https://shreddr.captricity.com/api/v1/shred/3636099/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636098/image,Los Angeles Superior Court   Judge,https://shreddr.captricity.com/api/v1/shred/3636097/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636096/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636095/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636094/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636093/image,"State, Judge or Court Commissioner",https://shreddr.captricity.com/api/v1/shred/3636092/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636091/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636090/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636089/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636088/image,Annual,https://shreddr.captricity.com/api/v1/shred/3636087/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636086/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636085/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636084/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636083/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636082/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636081/image,2,https://shreddr.captricity.com/api/v1/shred/3636080/image,Schedule B,https://shreddr.captricity.com/api/v1/shred/3636079/image,2/22/12,https://shreddr.captricity.com/api/v1/shred/3636078/image,,https://shreddr.captricity.com/api/v1/shred/3636077/image,,https://shreddr.captricity.com/api/v1/shred/3636076/image
R_Kirkman_Kenneth_M-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215163/aligned-image,KIRKMAN,https://shreddr.captricity.com/api/v1/shred/3636075/image,K.,https://shreddr.captricity.com/api/v1/shred/3636074/image,MICHAEL,https://shreddr.captricity.com/api/v1/shred/3636073/image,SAN DIEGO SUPERIOR COURT,https://shreddr.captricity.com/api/v1/shred/3636072/image,n/a,https://shreddr.captricity.com/api/v1/shred/3636071/image,JUDGE OF THE SUPERIOR COURT,https://shreddr.captricity.com/api/v1/shred/3636070/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636069/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636068/image,"State, Judge or Court Commissioner",https://shreddr.captricity.com/api/v1/shred/3636067/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636066/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636065/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636064/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636063/image,Annual,https://shreddr.captricity.com/api/v1/shred/3636062/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636061/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636060/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636059/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636057/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636055/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636053/image,1,https://shreddr.captricity.com/api/v1/shred/3636052/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636049/image,1/12/12,https://shreddr.captricity.com/api/v1/shred/3636048/image,,https://shreddr.captricity.com/api/v1/shred/3636045/image,,https://shreddr.captricity.com/api/v1/shred/3636043/image
R_Kirihara_John_D-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215162/aligned-image,Kirihara,https://shreddr.captricity.com/api/v1/shred/3636058/image,John,https://shreddr.captricity.com/api/v1/shred/3636056/image,--impossible--,https://shreddr.captricity.com/api/v1/shred/3636054/image,MERCED SUPERIOR COURT,https://shreddr.captricity.com/api/v1/shred/3636051/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636050/image,Superior Court Judge,https://shreddr.captricity.com/api/v1/shred/3636047/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636046/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636044/image,State,https://shreddr.captricity.com/api/v1/shred/3636042/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636041/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636040/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636039/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636038/image,Annual,https://shreddr.captricity.com/api/v1/shred/3636037/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636036/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636035/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636034/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636033/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636032/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636031/image,3,https://shreddr.captricity.com/api/v1/shred/3636030/image,"Schedule B, Schedule C",https://shreddr.captricity.com/api/v1/shred/3636029/image,2/14/2012,https://shreddr.captricity.com/api/v1/shred/3636028/image,,https://shreddr.captricity.com/api/v1/shred/3636027/image,,https://shreddr.captricity.com/api/v1/shred/3636026/image
R_Kinnicutt_Harry_S-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215161/aligned-image,KINNICUTT,https://shreddr.captricity.com/api/v1/shred/3636025/image,Harry,https://shreddr.captricity.com/api/v1/shred/3636024/image,SHULTZ,https://shreddr.captricity.com/api/v1/shred/3636023/image,SUPERIOR COURT SOLANO COUNTY,https://shreddr.captricity.com/api/v1/shred/3636022/image,DEPARTMENT THREE,https://shreddr.captricity.com/api/v1/shred/3636021/image,Judge,https://shreddr.captricity.com/api/v1/shred/3636020/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636019/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636018/image,"Judge or Court Commissioner, County of:",https://shreddr.captricity.com/api/v1/shred/3636017/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636016/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636015/image,SOLANO,https://shreddr.captricity.com/api/v1/shred/3636014/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636013/image,Annual,https://shreddr.captricity.com/api/v1/shred/3636012/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636011/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636010/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636009/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636008/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636007/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636006/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3636005/image,"Schedule A-1, Schedule A-2",https://shreddr.captricity.com/api/v1/shred/3636004/image,2-17-2012,https://shreddr.captricity.com/api/v1/shred/3636003/image,,https://shreddr.captricity.com/api/v1/shred/3636002/image,,https://shreddr.captricity.com/api/v1/shred/3636001/image
R_Kingsley_Kay-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215160/aligned-image,Kingsley,https://shreddr.captricity.com/api/v1/shred/3636000/image,Kay,https://shreddr.captricity.com/api/v1/shred/3635999/image,--impossible--,https://shreddr.captricity.com/api/v1/shred/3635998/image,Monterey County Superior Court,https://shreddr.captricity.com/api/v1/shred/3635997/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635996/image,Superior Court Judge,https://shreddr.captricity.com/api/v1/shred/3635995/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635994/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635993/image,State,https://shreddr.captricity.com/api/v1/shred/3635992/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635991/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635990/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635989/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635988/image,Annual,https://shreddr.captricity.com/api/v1/shred/3635987/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635985/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635983/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635981/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635979/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635977/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635975/image,3,https://shreddr.captricity.com/api/v1/shred/3635974/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635971/image,1/27/12,https://shreddr.captricity.com/api/v1/shred/3635969/image,,https://shreddr.captricity.com/api/v1/shred/3635965/image,,https://shreddr.captricity.com/api/v1/shred/3635963/image
R_Kingsbury_Suzanne_N-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215158/aligned-image,Kingsbury,https://shreddr.captricity.com/api/v1/shred/3635986/image,Suzanne,https://shreddr.captricity.com/api/v1/shred/3635984/image,N.,https://shreddr.captricity.com/api/v1/shred/3635982/image,EL DORADO SUPERIOR COURT,https://shreddr.captricity.com/api/v1/shred/3635980/image,Department 3,https://shreddr.captricity.com/api/v1/shred/3635978/image,Presiding Judge,https://shreddr.captricity.com/api/v1/shred/3635976/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635973/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635972/image,Judge or Court Commissioner,https://shreddr.captricity.com/api/v1/shred/3635970/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635968/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635967/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635966/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635964/image,Annual,https://shreddr.captricity.com/api/v1/shred/3635962/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635961/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635960/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635959/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635958/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635957/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635956/image,1,https://shreddr.captricity.com/api/v1/shred/3635955/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635954/image,2-8-2012,https://shreddr.captricity.com/api/v1/shred/3635953/image,,https://shreddr.captricity.com/api/v1/shred/3635952/image,,https://shreddr.captricity.com/api/v1/shred/3635950/image
R_King_Richard_M-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215159/aligned-image,King,https://shreddr.captricity.com/api/v1/shred/3635951/image,Richard,https://shreddr.captricity.com/api/v1/shred/3635949/image,MILTON,https://shreddr.captricity.com/api/v1/shred/3635948/image,SUPERIOR COURT/STATE OF CALIFORNIA,https://shreddr.captricity.com/api/v1/shred/3635947/image,County of orange,https://shreddr.captricity.com/api/v1/shred/3635946/image,JUDGE OF THE SUPERIOR COURT,https://shreddr.captricity.com/api/v1/shred/3635945/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635944/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635943/image,"State, County of:",https://shreddr.captricity.com/api/v1/shred/3635942/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635941/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635940/image,ORANGE,https://shreddr.captricity.com/api/v1/shred/3635939/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635938/image,Annual,https://shreddr.captricity.com/api/v1/shred/3635937/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635936/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635935/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635934/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635933/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635932/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635931/image,3,https://shreddr.captricity.com/api/v1/shred/3635930/image,"Schedule C, Schedule D",https://shreddr.captricity.com/api/v1/shred/3635929/image,3/1/12,https://shreddr.captricity.com/api/v1/shred/3635928/image,,https://shreddr.captricity.com/api/v1/shred/3635927/image,,https://shreddr.captricity.com/api/v1/shred/3635926/image
R_King_Jeffrey-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215157/aligned-image,King,https://shreddr.captricity.com/api/v1/shred/3635925/image,Jeffrey,https://shreddr.captricity.com/api/v1/shred/3635924/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635923/image,Court of Appeal,https://shreddr.captricity.com/api/v1/shred/3635922/image,"Fourth District, Division Two",https://shreddr.captricity.com/api/v1/shred/3635921/image,Justice,https://shreddr.captricity.com/api/v1/shred/3635920/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635919/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635918/image,State,https://shreddr.captricity.com/api/v1/shred/3635917/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635915/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635912/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635911/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635909/image,Annual,https://shreddr.captricity.com/api/v1/shred/3635905/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635903/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635902/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635900/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635898/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635896/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635894/image,7,https://shreddr.captricity.com/api/v1/shred/3635893/image,"Schedule A-1, Schedule A-2, Schedule C",https://shreddr.captricity.com/api/v1/shred/3635891/image,01/24/2012,https://shreddr.captricity.com/api/v1/shred/3635890/image,,https://shreddr.captricity.com/api/v1/shred/3635887/image,,https://shreddr.captricity.com/api/v1/shred/3635883/image
R_Kim_Mark_C-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215156/aligned-image,Kim,https://shreddr.captricity.com/api/v1/shred/3635916/image,Mark,https://shreddr.captricity.com/api/v1/shred/3635914/image,Christopher,https://shreddr.captricity.com/api/v1/shred/3635913/image,LOS ANGELES SUPERIOR COURT,https://shreddr.captricity.com/api/v1/shred/3635910/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635908/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635907/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635906/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635904/image,"State, Judge or Court Commissioner",https://shreddr.captricity.com/api/v1/shred/3635901/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635899/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635897/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635895/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635892/image,"Annual, Candidate",https://shreddr.captricity.com/api/v1/shred/3635889/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635888/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635885/image,2012,https://shreddr.captricity.com/api/v1/shred/3635884/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635881/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635879/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635878/image,9,https://shreddr.captricity.com/api/v1/shred/3635876/image,"Schedule A-1, Schedule C",https://shreddr.captricity.com/api/v1/shred/3635874/image,02/14/2012,https://shreddr.captricity.com/api/v1/shred/3635872/image,,https://shreddr.captricity.com/api/v1/shred/3635869/image,,https://shreddr.captricity.com/api/v1/shred/3635868/image
R_Kiesselbach_Charlene_P-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215155/aligned-image,Kiesselbach,https://shreddr.captricity.com/api/v1/shred/3635886/image,Charlene,https://shreddr.captricity.com/api/v1/shred/3635882/image,--impossible--,https://shreddr.captricity.com/api/v1/shred/3635880/image,"Superior Court, County of San Francisco,  Judge",https://shreddr.captricity.com/api/v1/shred/3635877/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635875/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635873/image,San Francisco Law Library Commis,https://shreddr.captricity.com/api/v1/shred/3635871/image,Board member,https://shreddr.captricity.com/api/v1/shred/3635870/image,"Judge or Court Commissioner, County of:",https://shreddr.captricity.com/api/v1/shred/3635867/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635866/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635865/image,San Francisco,https://shreddr.captricity.com/api/v1/shred/3635864/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635863/image,Annual,https://shreddr.captricity.com/api/v1/shred/3635862/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635861/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635860/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635859/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635858/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635857/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635856/image,12,https://shreddr.captricity.com/api/v1/shred/3635855/image,"Schedule A-1, Schedule A-2, Schedule B, Schedule C, Schedule D, Schedule E",https://shreddr.captricity.com/api/v1/shred/3635854/image,2.21.2012,https://shreddr.captricity.com/api/v1/shred/3635853/image,,https://shreddr.captricity.com/api/v1/shred/3635852/image,,https://shreddr.captricity.com/api/v1/shred/3635851/image
R_Khan_Abraham-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215154/aligned-image,Khan,https://shreddr.captricity.com/api/v1/shred/3635850/image,Abraham,https://shreddr.captricity.com/api/v1/shred/3635849/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635848/image,L.A.SUPERIOR COURT,https://shreddr.captricity.com/api/v1/shred/3635847/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635846/image,Judge,https://shreddr.captricity.com/api/v1/shred/3635845/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635844/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635843/image,"State, Judge or Court Commissioner",https://shreddr.captricity.com/api/v1/shred/3635842/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635841/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635840/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635839/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635838/image,"Annual, Candidate",https://shreddr.captricity.com/api/v1/shred/3635834/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635833/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635831/image,2012,https://shreddr.captricity.com/api/v1/shred/3635830/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635828/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635826/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635823/image,3,https://shreddr.captricity.com/api/v1/shred/3635820/image,"Schedule A-1, Schedule C",https://shreddr.captricity.com/api/v1/shred/3635815/image,02-13-2012,https://shreddr.captricity.com/api/v1/shred/3635812/image,,https://shreddr.captricity.com/api/v1/shred/3635806/image,,https://shreddr.captricity.com/api/v1/shred/3635805/image
R_Kersey_Cheryl_C-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215153/aligned-image,Kersey,https://shreddr.captricity.com/api/v1/shred/3635837/image,Cheryl,https://shreddr.captricity.com/api/v1/shred/3635836/image,Carolyn,https://shreddr.captricity.com/api/v1/shred/3635835/image,"SUPERIOR COURT, STATE OF CALIFORNIA, COUNTY OF SAN BERNARDINO",https://shreddr.captricity.com/api/v1/shred/3635832/image,Rancho Cucamonga District,https://shreddr.captricity.com/api/v1/shred/3635829/image,Judge,https://shreddr.captricity.com/api/v1/shred/3635827/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635824/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635821/image,State,https://shreddr.captricity.com/api/v1/shred/3635819/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635817/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635814/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635811/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635809/image,Annual,https://shreddr.captricity.com/api/v1/shred/3635803/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635802/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635800/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635798/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635796/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635794/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635793/image,2,https://shreddr.captricity.com/api/v1/shred/3635792/image,Schedule B,https://shreddr.captricity.com/api/v1/shred/3635789/image,01/26/2012,https://shreddr.captricity.com/api/v1/shred/3635787/image,,https://shreddr.captricity.com/api/v1/shred/3635785/image,,https://shreddr.captricity.com/api/v1/shred/3635782/image
R_Kerlin_Karla_D-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215152/aligned-image,Kerlin,https://shreddr.captricity.com/api/v1/shred/3635825/image,Karla,https://shreddr.captricity.com/api/v1/shred/3635822/image,DIANE,https://shreddr.captricity.com/api/v1/shred/3635818/image,SUPERIOR COURT,https://shreddr.captricity.com/api/v1/shred/3635816/image,Los Angeles,https://shreddr.captricity.com/api/v1/shred/3635813/image,Judge,https://shreddr.captricity.com/api/v1/shred/3635810/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635808/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635807/image,"State, Judge or Court Commissioner",https://shreddr.captricity.com/api/v1/shred/3635804/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635801/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635799/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635797/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635795/image,Annual,https://shreddr.captricity.com/api/v1/shred/3635791/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635790/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635788/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635786/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635784/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635783/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635781/image,2,https://shreddr.captricity.com/api/v1/shred/3635780/image,Schedule C,https://shreddr.captricity.com/api/v1/shred/3635779/image,01/24/2012,https://shreddr.captricity.com/api/v1/shred/3635778/image,,https://shreddr.captricity.com/api/v1/shred/3635777/image,,https://shreddr.captricity.com/api/v1/shred/3635776/image
R_Keough_Dennis-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215151/aligned-image,Keough,https://shreddr.captricity.com/api/v1/shred/3635775/image,Dennis,https://shreddr.captricity.com/api/v1/shred/3635772/image,JAMES,https://shreddr.captricity.com/api/v1/shred/3635770/image,"Superior Court, Orange County",https://shreddr.captricity.com/api/v1/shred/3635768/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635766/image,Superior Court Judge,https://shreddr.captricity.com/api/v1/shred/3635764/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635762/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635760/image,"State, Judge or Court Commissioner",https://shreddr.captricity.com/api/v1/shred/3635758/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635756/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635754/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635752/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635750/image,Annual,https://shreddr.captricity.com/api/v1/shred/3635748/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635746/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635744/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635741/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635738/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635736/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635733/image,6,https://shreddr.captricity.com/api/v1/shred/3635731/image,"Schedule A-2, Schedule B, Schedule D",https://shreddr.captricity.com/api/v1/shred/3635727/image,1/6/2012,https://shreddr.captricity.com/api/v1/shred/3635724/image,,https://shreddr.captricity.com/api/v1/shred/3635721/image,,https://shreddr.captricity.com/api/v1/shred/3635717/image
R_Keosian_Gregory-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215150/aligned-image,Keosian,https://shreddr.captricity.com/api/v1/shred/3635774/image,Greg,https://shreddr.captricity.com/api/v1/shred/3635773/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635771/image,LOS ANGELES SUPERIOR COURT ,https://shreddr.captricity.com/api/v1/shred/3635769/image,Los Angeles County,https://shreddr.captricity.com/api/v1/shred/3635767/image,Judge,https://shreddr.captricity.com/api/v1/shred/3635765/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635763/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635761/image,"State, Judge or Court Commissioner",https://shreddr.captricity.com/api/v1/shred/3635759/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635757/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635755/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635753/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635751/image,Annual,https://shreddr.captricity.com/api/v1/shred/3635749/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635747/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635745/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635742/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635739/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635735/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3635732/image,1,https://shreddr.captricity.com/api/v1/shred/3635729/image,None,https://shreddr.captricity.com/api/v1/shred/3635726/image,2/22/12,https://shreddr.captricity.com/api/v1/shred/3635723/image,,https://shreddr.captricity.com/api/v1/shred/3635719/image,,https://shreddr.captricity.com/api/v1/shred/3635716/image
